SYMBOL BIOTYPE
Olfr1110 protein_coding
Olfr1111 protein_coding
Nlk-ps1 processed_pseudogene
Nf1 protein_coding
Olfr1112 protein_coding
Olfr1113 protein_coding
Olfr1114-ps1 unprocessed_pseudogene
Nek7 protein_coding
Olfr1115 protein_coding
Nox4 protein_coding
Olfr1116 protein_coding
Olfr1117-ps1 polymorphic_pseudogene
Olfr1118 protein_coding
Olfr1119-ps1 unprocessed_pseudogene
Olfr1120 protein_coding
Olfr1121 protein_coding
Olfr1122 protein_coding
Olfr1123 protein_coding
Olfr1124 protein_coding
Ndufaf7 protein_coding
Olfr1126 protein_coding
Lhx9 protein_coding
Olfr1127-ps1 unprocessed_pseudogene
Olfr153 protein_coding
Olfr1128 protein_coding
Olfr1129 protein_coding
Olfr1130 protein_coding
Olfr1131 protein_coding
Olfr1132 protein_coding
Olfr1133 protein_coding
Olfr1134 protein_coding
Olfr1135 protein_coding
Olfr1136 protein_coding
Olfr1137 protein_coding
Olfr1138 protein_coding
Lpcat2b protein_coding
Olfr1140 protein_coding
Olfr1139-ps1 unprocessed_pseudogene
Olfr1141 protein_coding
Olfr152 protein_coding
Olfr1142-ps1 unprocessed_pseudogene
Nmnat3 protein_coding
Olfr1143 protein_coding
Olfr1144-ps1 unprocessed_pseudogene
Olfr1145 protein_coding
Olfr1146-ps1 unprocessed_pseudogene
Olfr1147-ps1 unprocessed_pseudogene
Olfr1148 protein_coding
Olfr1149-ps1 unprocessed_pseudogene
Olfr1150-ps1 protein_coding
Olfr1151 protein_coding
Olfr1152 protein_coding
Olfr1153 protein_coding
Olfr1154 protein_coding
Olfr1155 protein_coding
Mir7227 miRNA
Olfr1156 protein_coding
Olfr1157 protein_coding
Olfr74 protein_coding
Olfr1158 protein_coding
Olfr1159-ps1 unprocessed_pseudogene
Olfr1160 protein_coding
Olfr1161 protein_coding
Olfr73 protein_coding
Olfr1162 protein_coding
Olfr1163 protein_coding
Olfr1164 protein_coding
Olfr1165-ps polymorphic_pseudogene
Olfr1166 protein_coding
Olfr1167 protein_coding
Olfr1168 protein_coding
Olfr1169-ps1 unprocessed_pseudogene
Olfr1170 protein_coding
Olfr1171-ps1 transcribed_unprocessed_pseudogene
Olfr1172-ps1 unprocessed_pseudogene
Olfr1173 protein_coding
Olfr1176 protein_coding
Olfr1177-ps protein_coding
Olfr1178 protein_coding
Olfr1179 protein_coding
Olfr1180 protein_coding
Olfr1181 protein_coding
Mrps22 protein_coding
Olfr1183 protein_coding
Olfr1184 protein_coding
Olfr1185-ps1 protein_coding
Olfr1186 protein_coding
Mir680-1 miRNA
Olfr1187-ps1 unprocessed_pseudogene
Olfr1188 protein_coding
Olfr1189 protein_coding
Olfr475-ps1 polymorphic_pseudogene
Olfr1191-ps1 protein_coding
Olfr1192-ps1 protein_coding
Olfr1193 protein_coding
Olfr1195 protein_coding
Olfr1196 protein_coding
Olfr1197 protein_coding
Olfr1198 protein_coding
Olfr1199 protein_coding
Olfr1200 protein_coding
Olfr1201 protein_coding
Olfr1202 protein_coding
Mir193a miRNA
Mir365-2 miRNA
Olfr1205 protein_coding
Olfr1204 protein_coding
Olfr1206 protein_coding
Olfr1208 protein_coding
Olfr1209 protein_coding
Olfr1211 protein_coding
Olfr1212 protein_coding
Olfr1214 protein_coding
Olfr1215 protein_coding
Olfr1216 protein_coding
Olfr1217 protein_coding
Olfr1218 protein_coding
Olfr1219 protein_coding
Olfr1220 protein_coding
Olfr1221 protein_coding
Me3 protein_coding
Olfr1222 protein_coding
Olfr1223 protein_coding
Olfr1224-ps1 protein_coding
Olfr1225 protein_coding
Mir3963 miRNA
Olfr1226 protein_coding
Olfr1227-ps1 unprocessed_pseudogene
Olfr1228 protein_coding
Olfr1229 protein_coding
Olfr1230 protein_coding
Olfr1231 protein_coding
Olfr1232 protein_coding
Olfr1233 protein_coding
Olfr1234 protein_coding
Olfr1235-ps1 unprocessed_pseudogene
Olfr1238 protein_coding
Olfr1239 protein_coding
Olfr1240 protein_coding
Olfr1241 protein_coding
Olfr1242 protein_coding
Mir6914 miRNA
Mir6915 miRNA
Olfr1243 protein_coding
Olfr1244-ps1 unprocessed_pseudogene
Olfr1245 protein_coding
Olfr1246 protein_coding
Olfr1247 protein_coding
Lin28a protein_coding
Olfr1248 protein_coding
Nabp2 protein_coding
Olfr1249 protein_coding
Olfr1250 protein_coding
Olfr1251 protein_coding
Olfr1252 protein_coding
Morn2 protein_coding
Olfr1253 protein_coding
Olfr1254 protein_coding
Mras protein_coding
Olfr1255 protein_coding
Olfr1256 protein_coding
Olfr48 protein_coding
Olfr1257 protein_coding
Olfr1258 protein_coding
Olfr1259 protein_coding
Nme9 protein_coding
Olfr1260 protein_coding
Olfr1261 protein_coding
Mir8105 miRNA
Mtf2 protein_coding
Olfr1262 protein_coding
Olfr1263 protein_coding
Olfr1264 protein_coding
Olfr1265 protein_coding
Olfr140 protein_coding
Olfr1266-ps1 unprocessed_pseudogene
Map4k3 protein_coding
Olfr1267-ps1 polymorphic_pseudogene
Magohb protein_coding
Olfr1268-ps1 polymorphic_pseudogene
Olfr1269 protein_coding
Olfr32 protein_coding
Olfr1270 protein_coding
Olfr1506 protein_coding
Olfr142 protein_coding
Olfr1271 protein_coding
Olfr1272 protein_coding
Olfr1273-ps polymorphic_pseudogene
Myl6 protein_coding
Nexn protein_coding
Nup160 protein_coding
Myl6b protein_coding
Nck1 protein_coding
Miga1 protein_coding
Mir6916 miRNA
Lrp6 protein_coding
Mta3 protein_coding
Mfsd7a protein_coding
Mansc1 protein_coding
Myo1d protein_coding
Mir6917 miRNA
Mtch2 protein_coding
Mtfr1l protein_coding
Odr4 protein_coding
Msl2 protein_coding
Lockd lncRNA
Ndufs3 protein_coding
Man1c1 protein_coding
Mir6403 miRNA
Maco1 protein_coding
Mmp19 protein_coding
Mir7243 miRNA
Lig3 protein_coding
Lrpprc protein_coding
Msh4 protein_coding
Ncmap protein_coding
Mettl7b protein_coding
Mybpc3 protein_coding
Olfr763 protein_coding
Olfr764-ps1 protein_coding
Olfr765 protein_coding
Olfr766-ps1 protein_coding
Olfr767 protein_coding
Mir700 miRNA
Olfr768 protein_coding
Nipal3 protein_coding
Olfr769 protein_coding
Olfr770 protein_coding
Olfr771 protein_coding
Olfr772 protein_coding
Olfr773 protein_coding
Olfr774 protein_coding
Olfr775 protein_coding
Olfr776 protein_coding
Olfr777 protein_coding
Olfr778-ps1 unprocessed_pseudogene
Olfr779 polymorphic_pseudogene
Olfr780 protein_coding
Olfr781 protein_coding
Olfr782 protein_coding
Olfr783-ps1 unprocessed_pseudogene
Olfr784 protein_coding
Olfr785 protein_coding
Olfr786 protein_coding
Olfr787 protein_coding
Olfr788 protein_coding
Olfr789 protein_coding
Olfr790 protein_coding
Olfr791 protein_coding
Olfr792 protein_coding
Olfr793-ps1 unprocessed_pseudogene
Olfr794 protein_coding
Olfr795-ps1 unprocessed_pseudogene
Olfr796 protein_coding
Olfr797-ps1 unprocessed_pseudogene
Olfr798 protein_coding
Nle1 protein_coding
Madd protein_coding
Lhx8 protein_coding
Mgp protein_coding
Myom3 protein_coding
Olfr247 protein_coding
Olfr1542-ps1 unprocessed_pseudogene
Neurod4 protein_coding
Mir7682 miRNA
Lypla2 protein_coding
Mir708 miRNA
Mir6394 miRNA
Nars2 protein_coding
Lrriq3 protein_coding
Mcfd2 protein_coding
Negr1 protein_coding
Mgst1 protein_coding
Ndufc2 protein_coding
Lmo3 protein_coding
Msh2 protein_coding
Nphp3 protein_coding
Mir186 miRNA
Ncf2 protein_coding
Mmp28 protein_coding
Msh6 protein_coding
Luzp1 protein_coding
Nmnat2 protein_coding
Nr1h3 protein_coding
Myo7a protein_coding
Lrrc40 protein_coding
Lhcgr protein_coding
Lrrc7 protein_coding
Nrxn1 protein_coding
Mir2136 miRNA
Lrcol1 protein_coding
Npl protein_coding
Mrpl3 protein_coding
Nudt16 protein_coding
Noc4l protein_coding
Nek11 protein_coding
Mettl4 protein_coding
Lrp4 protein_coding
Mir8114 miRNA
Mir7018 miRNA
Lrrc32 protein_coding
Lhx1 protein_coding
Lhx1os lncRNA
Mr1 protein_coding
Mrm1 protein_coding
Mir7026 miRNA
Myo19 protein_coding
Mogat2 protein_coding
Map6 protein_coding
Lhx4 protein_coding
Mir701 miRNA
Mn1 protein_coding
Mir326 miRNA
Mir6399 miRNA
Miat lncRNA
Mir135a-1 miRNA
Mirlet7g miRNA
Mir5110 miRNA
Olfr520 protein_coding
Olfr521 protein_coding
Mdk protein_coding
Neu3 protein_coding
Nphs2 protein_coding
Med13 protein_coding
Mir7019 miRNA
Mul1 protein_coding
Lipt2 protein_coding
Mir6999 miRNA
Lrmp protein_coding
Mir21a miRNA
Mir1955 miRNA
Myo18b protein_coding
Nbl1 protein_coding
Lmntd1 protein_coding
Mrpl48 protein_coding
Mapk8ip1 protein_coding
Mrto4 protein_coding
Mir7000 miRNA
Mir301 miRNA
Mir7221 miRNA
Mir7222 miRNA
Mir3102 miRNA
Mir7229 miRNA
Mir7230 miRNA
Mir7001 miRNA
Mtmr4 protein_coding
Med21 protein_coding
Manf protein_coding
Mir7020 miRNA
Mir2139 miRNA
Mir142hg lncRNA
Mir142b miRNA
Mir142 miRNA
Mir488 miRNA
Mapkapk3 protein_coding
Mir670hg lncRNA
Mpo protein_coding
Mir129-2 miRNA
Mir129b miRNA
Mir670 miRNA
Mrps35 protein_coding
Mansc4 protein_coding
Lpo protein_coding
Mir1843b miRNA
Mks1 protein_coding
Lrrc4c protein_coding
Olfr462 protein_coding
Olfr463 protein_coding
Olfr464 protein_coding
Mrps14 protein_coding
Mrps23 protein_coding
Myo1h protein_coding
Msi2 protein_coding
Mir1927 miRNA
Mfap2 protein_coding
Mir378b miRNA
Mir139 miRNA
Mir7027 miRNA
Mmab protein_coding
Necap2 protein_coding
Nog protein_coding
Mvk protein_coding
Mmd protein_coding
Nprl2 protein_coding
Lrrc51 protein_coding
Numa1 protein_coding
Mir7028 miRNA
Mbtd1 protein_coding
Nat10 protein_coding
Lsmem2 protein_coding
Nme2 protein_coding
Nme1 protein_coding
Mir6240 miRNA
Oasl2 protein_coding
Nup98 protein_coding
Lmo2 protein_coding
Oasl1 protein_coding
Mir199a-2 miRNA
Mir214 miRNA
Myoc protein_coding
Myocos protein_coding
Mlec protein_coding
Luc7l3 protein_coding
Olfr543 protein_coding
Olfr544 protein_coding
Olfr545 protein_coding
Mir1902 miRNA
Olfr546-ps1 unprocessed_pseudogene
Olfr547 protein_coding
Olfr548-ps1 protein_coding
Olfr549 protein_coding
Olfr550 protein_coding
Olfr551 protein_coding
Olfr552 protein_coding
Olfr553 protein_coding
Olfr554 protein_coding
Olfr555 protein_coding
Olfr556 protein_coding
Olfr557 protein_coding
Olfr558 protein_coding
Olfr33 protein_coding
Olfr559 protein_coding
Olfr78 protein_coding
Mir7021 miRNA
Olfr560 protein_coding
Olfr561 protein_coding
Olfr562-ps1 polymorphic_pseudogene
Olfr563-ps1 unprocessed_pseudogene
Olfr564 protein_coding
Olfr565-ps1 unprocessed_pseudogene
Olfr566 protein_coding
Olfr567-ps1 unprocessed_pseudogene
Olfr568 protein_coding
Lrrc38 protein_coding
Olfr569 protein_coding
Olfr570 protein_coding
Olfr571 protein_coding
Olfr572 protein_coding
Olfr573-ps1 protein_coding
Olfr574 protein_coding
Olfr575 protein_coding
Olfr576 protein_coding
Olfr577 protein_coding
Olfr578 protein_coding
Olfr580-ps1 unprocessed_pseudogene
Olfr581-ps1 unprocessed_pseudogene
Olfr582 protein_coding
Olfr583 protein_coding
Olfr584 protein_coding
Olfr585 protein_coding
Olfr586 protein_coding
Olfr587-ps1 polymorphic_pseudogene
Olfr588-ps1 protein_coding
Mroh9 protein_coding
Olfr589 protein_coding
Olfr590-ps1 unprocessed_pseudogene
Olfr591 protein_coding
Olfr592 protein_coding
Olfr593 protein_coding
Olfr594 protein_coding
Olfr595-ps1 unprocessed_pseudogene
Olfr596 protein_coding
Olfr597 protein_coding
Olfr598 protein_coding
Olfr599 protein_coding
Olfr600 protein_coding
Olfr601 protein_coding
Olfr602-ps1 transcribed_unprocessed_pseudogene
Olfr603 protein_coding
Olfr605 protein_coding
Olfr606 protein_coding
Olfr607 protein_coding
Olfr608 protein_coding
Olfr609 protein_coding
Msi1 protein_coding
Olfr610 protein_coding
Olfr611 protein_coding
Olfr612 protein_coding
Mettl11b protein_coding
Olfr613 protein_coding
Olfr615 protein_coding
Olfr616 protein_coding
Olfr617 protein_coding
Olfr618 protein_coding
Olfr619 protein_coding
Olfr620 protein_coding
Olfr621-ps1 unprocessed_pseudogene
Olfr622 protein_coding
Olfr623 protein_coding
Olfr624 protein_coding
Olfr625-ps1 protein_coding
Olfr626-ps1 unprocessed_pseudogene
Olfr260-ps1 unprocessed_pseudogene
Olfr243 protein_coding
Olfr628 protein_coding
Olfr629 protein_coding
Olfr630 protein_coding
Olfr69 protein_coding
Olfr68 protein_coding
Olfr67 protein_coding
Olfr66 protein_coding
Olfr64 protein_coding
Olfr65 protein_coding
Olfr631 protein_coding
Olfr632 protein_coding
Olfr633 protein_coding
Olfr634-ps1 polymorphic_pseudogene
Olfr635 protein_coding
Olfr636-ps1 unprocessed_pseudogene
Olfr637-ps1 unprocessed_pseudogene
Olfr638 protein_coding
Olfr643 protein_coding
Olfr639 protein_coding
Olfr640 protein_coding
Olfr641 protein_coding
Mon1a protein_coding
Olfr642 protein_coding
Olfr644 protein_coding
Olfr645 protein_coding
Olfr646 protein_coding
Mst1r protein_coding
Olfm5 protein_coding
Olfr647-ps1 unprocessed_pseudogene
Olfr648 protein_coding
Olfr649 protein_coding
Olfr650-ps1 polymorphic_pseudogene
Mettl18 protein_coding
Mpped2 protein_coding
Mettl15 protein_coding
Olfr651 protein_coding
Olfr652 protein_coding
Olfr653 protein_coding
Olfr654 protein_coding
Olfr655 protein_coding
Mycbpap protein_coding
Olfr656 protein_coding
Olfr657 protein_coding
Olfr658 protein_coding
Olfr659 protein_coding
Olfr660-ps1 unprocessed_pseudogene
Olfr661 protein_coding
Olfr662-ps1 unprocessed_pseudogene
Olfr663 polymorphic_pseudogene
Olfr664 polymorphic_pseudogene
Nme7 protein_coding
Mir7029 miRNA
Lin7c protein_coding
Olfr665 protein_coding
Olfr666 protein_coding
Mir7030 miRNA
Olfr667 protein_coding
Olfr668 protein_coding
Lgr4 protein_coding
Olfr669 protein_coding
Olfr670 protein_coding
Olfr671 protein_coding
Olfr672 protein_coding
Olfr673-ps1 unprocessed_pseudogene
Olfr674-ps1 unprocessed_pseudogene
Olfr675 protein_coding
Olfr676 protein_coding
Olfr677 protein_coding
Lrrc59 protein_coding
Olfr678 protein_coding
Olfr679 protein_coding
Olfr680-ps1 protein_coding
Olfr681 protein_coding
Olfr682-ps1 polymorphic_pseudogene
Olfr683 protein_coding
Mrpl27 protein_coding
Olfr684 protein_coding
Olfr685 protein_coding
Olfr686 protein_coding
Olfr687 transcribed_unprocessed_pseudogene
Olfr688 protein_coding
Olfr689 protein_coding
Olfr690 protein_coding
Olfr691 protein_coding
Olfr692 protein_coding
Miip protein_coding
Muc15 protein_coding
Mpc2 protein_coding
Mfn2 protein_coding
Olfr1275 protein_coding
Olfr1276 protein_coding
Olfr1277 protein_coding
Olfr1278 protein_coding
Olfr1279 protein_coding
Olfr1280 protein_coding
Olfr1281 protein_coding
Olfr1282 protein_coding
Olfr1283 protein_coding
Olfr1284 protein_coding
Olfr1285 transcribed_unprocessed_pseudogene
Olfr1286 protein_coding
Olfr1287 protein_coding
Olfr1288 protein_coding
Olfr1289 protein_coding
Olfr1290 protein_coding
Olfr1291-ps1 protein_coding
Olfr1292-ps1 unprocessed_pseudogene
Olfr1293-ps protein_coding
Olfr1294 protein_coding
Olfr1295 protein_coding
Olfr1296-ps1 unprocessed_pseudogene
Olfr1297 protein_coding
Olfr1298 protein_coding
Olfr1299 protein_coding
Olfr1300-ps1 polymorphic_pseudogene
Olfr1301 protein_coding
Olfr1302 protein_coding
Olfr1303 protein_coding
Olfr1304-ps1 unprocessed_pseudogene
Olfr268-ps1 unprocessed_pseudogene
Olfr1305 protein_coding
Olfr1306 protein_coding
Olfr1307 protein_coding
Olfr1308 protein_coding
Olfr1309 protein_coding
Nppb protein_coding
Mpzl1 protein_coding
Olfr1310 protein_coding
Olfr1311 protein_coding
Nppa protein_coding
Olfr1312 protein_coding
Olfr1313 protein_coding
Olfr1314 protein_coding
Olfr1315-ps1 protein_coding
Olfr1316 protein_coding
Olfr1317 protein_coding
Olfr1318 protein_coding
Olfr1319-ps1 unprocessed_pseudogene
Lpcat4 protein_coding
Nutm1 protein_coding
Nop10 protein_coding
Mst1 protein_coding
Mthfr protein_coding
Mir7088 miRNA
Mad2l2 protein_coding
Mir7022 miRNA
Nicn1 protein_coding
Mrps36-ps2 processed_pseudogene
Mael protein_coding
Nxph3 protein_coding
Mtor protein_coding
Ngfr protein_coding
Nos1 protein_coding
Mrpl17 protein_coding
Olfr693 protein_coding
Olfr694 protein_coding
Olfr695 protein_coding
Olfr696-ps1 unprocessed_pseudogene
Olfr697 protein_coding
Olfr698 protein_coding
Olfr699 protein_coding
Olfr700 protein_coding
Mir3063 miRNA
Olfr701 protein_coding
Olfr702 protein_coding
Olfr703 protein_coding
Olfr704 protein_coding
Olfr705 protein_coding
Mir6347 miRNA
Olfr706 protein_coding
Masp2 protein_coding
Olfr707 protein_coding
Olfr1532-ps1 protein_coding
Olfr709-ps1 protein_coding
Olfr710 protein_coding
Olfr6 protein_coding
Olfr711 protein_coding
Olfr712-ps1 unprocessed_pseudogene
Olfr2 protein_coding
Olfr713 protein_coding
Olfr714 protein_coding
Olfr17 protein_coding
Mgst3 protein_coding
Olfr715b protein_coding
Olfr715 protein_coding
Lrrc52 protein_coding
Olfr716 protein_coding
Nlrp14 protein_coding
Lmx1a protein_coding
Olfml1 protein_coding
Mir196a-1 miRNA
Med13l protein_coding
Mir6348 miRNA
Mir6354 miRNA
Mir10a miRNA
Nuf2 protein_coding
Mir7002 miRNA
Olfr467 protein_coding
Olfr468-ps1 unprocessed_pseudogene
Olfr469 protein_coding
Olfr470 protein_coding
Olfr472 protein_coding
Olfr473 protein_coding
Olfr474 protein_coding
Olfr476 protein_coding
Olfr477 protein_coding
Olfr478 protein_coding
Olfr479 protein_coding
Olfr480 protein_coding
Olfr481 protein_coding
Olfr482 protein_coding
Olfr483 protein_coding
Mir1951 miRNA
Olfr484 protein_coding
Meis2 protein_coding
Olfr485 protein_coding
Olfr486 protein_coding
Olfr487 protein_coding
Olfr488 protein_coding
Olfr489-ps1 unprocessed_pseudogene
Olfr490 protein_coding
Olfr491 protein_coding
Olfr492 protein_coding
Olfr493 protein_coding
Olfr494 protein_coding
Olfr495 protein_coding
Olfr496-ps1 unprocessed_pseudogene
Olfr497 protein_coding
Olfr498 protein_coding
Olfr499-ps1 unprocessed_pseudogene
Olfr500-ps1 unprocessed_pseudogene
Olfr501-ps1 polymorphic_pseudogene
Olfr502 protein_coding
Nfe2l1 protein_coding
Olfr503 protein_coding
Olfr504 protein_coding
Olfr505-ps1 unprocessed_pseudogene
Olfr506 protein_coding
Olfr507 protein_coding
Olfr508 protein_coding
Olfr509 protein_coding
Olfr510 protein_coding
Olfr511-ps1 unprocessed_pseudogene
Olfr512 protein_coding
Olfr513 protein_coding
Olfr514 protein_coding
Olfr515-ps1 unprocessed_pseudogene
Olfr516 protein_coding
Olfr517 protein_coding
Olfr518 protein_coding
Mir152 miRNA
Olfr519 protein_coding
Nlrp10 protein_coding
Lhx5 protein_coding
Nos1ap protein_coding
Lmo1 protein_coding
Mir674 miRNA
Ndufaf3 protein_coding
Olfml2b protein_coding
Mir191 miRNA
Mir425 miRNA
Lrrc46 protein_coding
Mrpl10 protein_coding
Mir8103 miRNA
Mir7235 miRNA
Nmnat1 protein_coding
Lzic protein_coding
Nrip3 protein_coding
Npepps protein_coding
Mir5616 miRNA
Mpz protein_coding
Nckipsd protein_coding
Mrpl45 protein_coding
Nr1i3 protein_coding
Oas2 protein_coding
Oas3 protein_coding
Mir7023 miRNA
Ndufs2 protein_coding
Mllt6 protein_coding
Oas1e protein_coding
Mir6927 miRNA
Oas1c protein_coding
Oas1b polymorphic_pseudogene
Oas1f protein_coding
Mir34a miRNA
Oas1h protein_coding
Oas1g protein_coding
Mir8102 miRNA
Oas1a protein_coding
Oas1d protein_coding
Mir711 miRNA
Lyve1 protein_coding
Nit1 protein_coding
Nectin4 protein_coding
Med1 protein_coding
Naa25 protein_coding
Oip5 protein_coding
Ly9 protein_coding
Nusap1 protein_coding
Mir5119 miRNA
Neurod2 protein_coding
Ndufaf1 protein_coding
Mical2 protein_coding
Mir7683 miRNA
Nol9 protein_coding
Ltk protein_coding
Mapkapk5 protein_coding
Mien1 protein_coding
Nhlh1 protein_coding
Ncstn protein_coding
Lrrc3c protein_coding
Nme6 protein_coding
Med24 protein_coding
Mga protein_coding
Mir7089 miRNA
Map4 protein_coding
Mapkbp1 protein_coding
Nr1d1 protein_coding
Msl1 protein_coding
Mir7665 miRNA
Mir7031 miRNA
Myl2 protein_coding
Nphp4 protein_coding
Olfr16 protein_coding
Olfr1409-ps1 unprocessed_pseudogene
Olfr1408 protein_coding
Olfr1407-ps1 unprocessed_pseudogene
Olfr1406 protein_coding
Olfr218 protein_coding
Olfr1404 protein_coding
Olfr418 protein_coding
Mptx2 protein_coding
Lrrc47 protein_coding
Mir6236 miRNA
Mndal protein_coding
Ngp protein_coding
Olfr433 protein_coding
Olfr432 protein_coding
Olfr431-ps1 unprocessed_pseudogene
Olfr430 protein_coding
Olfr429 protein_coding
Olfr428-ps1 unprocessed_pseudogene
Olfr427 protein_coding
Olfr231 protein_coding
Olfr424 protein_coding
Olfr258-ps1 transcribed_unprocessed_pseudogene
Olfr421-ps1 polymorphic_pseudogene
Olfr420 protein_coding
Olfr419 protein_coding
Megf6 protein_coding
Mptx1 protein_coding
Olfr417 protein_coding
Olfr416-ps1 unprocessed_pseudogene
Olfr248 protein_coding
